time_sec,gt_x,gt_y,est_x,est_y,noisy_x,noisy_y
1765530585.5757108,-3.9592666089378477,3.1522529309036225,-3.156231827677782,3.7005261365590694,-3.206264219224351,3.759731298942499
1765530585.6746347,-4.019515704374851,3.072442448069949,-3.1862193557986487,3.816427813413993,-3.176647988136086,3.800639536626861
1765530585.7753959,-4.078156647149556,2.9914430252226167,-3.167634304843984,3.8587065407984107,-3.1556355575011876,3.8309204811954016
1765530585.8743806,-4.1351659816668045,2.9092870610506725,-3.1651904544930405,3.7166573790802655,-3.2245923641320093,3.7271772551026476
1765530585.975488,-4.190520904952862,2.826007416844444,-3.241004502475231,3.72698083051614,-3.2305293729816498,3.717845647062614
1765530586.070305,-4.244199275776431,2.7416374033512936,-3.4729723720498695,3.4215706394195684,-3.3753003793162866,3.4799230361641125
1765530586.1684344,-4.296179623504963,2.6562107674515794,-3.360262005107054,3.6706985923142312,-3.3282972063929197,3.560767793811121
1765530586.2730918,-4.346441156692352,2.569761678660777,-3.5096368278408994,3.3476750975157397,-3.4498123227034365,3.341799528849027
1765530586.373624,-4.394963771395541,2.4823247154616404,-3.5702326995408993,3.175736981424473,-3.538701088485473,3.173789573308452
1765530586.472476,-4.441728059215572,2.3939348514736993,-3.5283098441215066,3.012189801845401,-3.6016574042354774,3.0488105009524302
1765530586.5702758,-4.4867153150608,2.304627441464098,-3.6499794451809584,2.989862493015319,-3.632045750220658,2.9853569195516014
1765530586.6673563,-4.529907544628774,2.214438207205963,-3.7853082553688675,2.7907778207440765,-3.711310399113931,2.8109763303980855
1765530586.7815554,-4.571287471603493,2.1234032231906186,-3.7123918423575444,2.868268067328036,-3.72082713286161,2.7888768553736
1765530586.869419,-4.610838544565952,2.0315589021977583,-3.7274299715424277,2.807032624856376,-3.7336782622940503,2.7573110714366447
1765530586.9749498,-4.648544943614276,1.9389419807312689,-3.7193227831269304,2.8334470114450068,-3.684750085829595,2.8847307137488976
1765530587.072366,-4.684391586691566,1.845589504324928,-3.7973274834810007,2.596571363419678,-3.793488684372736,2.583695297813126
1765530587.1704347,-4.718364135618592,1.7515388127244822,-3.8114494645672967,2.3861048380734036,-3.8485952623457673,2.4210262397486746
1765530587.2728326,-4.750449001828694,1.656827524952713,-3.889306051929018,2.3122190547917683,-3.884146309681394,2.3087421066095857
1765530587.398622,-4.780633351803229,1.561493524261794,-3.8884129305508646,2.2385373984581074,-3.910079282660601,2.220758410467484
1765530587.4897735,-4.808905112204634,1.4655749429809657,-3.914365832774167,2.1788662710094733,-3.9174509285621966,2.193769340064995
1765530587.589248,-4.835252974705683,1.3691101472639118,-3.989566015877481,1.9199455668227485,-3.9808625478418156,1.9418924188830575
1765530587.6899772,-4.8596664005127135,1.2721377217426022,-3.9941516728002466,1.6234211015607498,-4.040774253252328,1.6820760360629603
1765530587.7805166,-4.882135624580875,1.1746964540944345,-4.051520069666783,1.620399847508878,-4.044199559414945,1.6657357148767336
1765530587.8714418,-4.902651659520159,1.07682531952713,-4.113248254943387,1.5714179996214268,-4.049384729146135,1.6382760389194433
1765530587.9688718,-4.921206299190115,0.9785634651896539,-4.155904759130152,1.5485653052515058,-4.070749287975796,1.5112501416127102
1765530588.0654786,-4.937792121982257,0.8799501945136706,-4.076578996020663,1.4593195805461494,-4.08436900039216,1.4190325458853128
1765530588.167977,-4.952402493788634,0.7810249514924844,-4.15867874055026,1.2399620973028682,-4.10568167963453,1.2516277826038145
1765530588.272723,-4.965031570655303,0.6818273049044585,-4.119805424945128,1.3300018808838456,-4.107816766453105,1.2316806009831174
1765530588.3658912,-4.975674301119922,0.5823969324854699,-4.118748267962374,1.1755887767745539,-4.1150453904700015,1.1484479383171204
1765530588.465013,-4.984326428232197,0.4827736050588357,-4.041611904621534,1.1942454245817835,-4.1153388575226275,1.1440500982806583
1765530588.5650084,-4.990984491256637,0.3829971706273043,-4.00355925542392,1.1739662812855474,-4.1148082576862,1.1554205347337367
1765530588.6652994,-4.995645827056817,0.28310753843417197,-4.0849718304810985,1.16584201878172,-4.115433086401596,1.1319636524307566
1765530588.7654152,-4.9983085711605595,0.18314466300061372,-4.113299583274866,1.0405340703538295,-4.116096640608257,1.0318971130567898
1765530588.8653018,-4.998971658505731,0.08314852814384044,-4.10684911997446,0.9569653480889243,-4.1155462226446735,0.9907282513755258
1765530588.9643664,-4.99763482386623,-0.016840869015398108,-4.2304105108565,0.8625233594065145,-4.109824895029565,0.8193353569152196
1765530589.0646288,-4.994298601958092,-0.11678353405134141,-4.138317530117925,0.6418123082922635,-4.1016223307166575,0.6657859145139693
1765530589.1647682,-4.988964327225593,-0.21663949123066806,-4.2455939881464815,0.7289369596943231,-4.1040944855946515,0.699420262892286
1765530589.265637,-4.9816341333075105,-0.31636879950175967,-4.186694456709536,0.5416544763613192,-4.091286782348338,0.5626460886696996
1765530589.3671353,-4.972310952183667,-0.41593156847115564,-4.176313958240331,0.3811231546678054,-4.0651217442380965,0.33284028774171
1765530589.466365,-4.9609985130022105,-0.5152879743586835,-4.034074654186,0.34822850438121494,-4.067867567229371,0.35330624367881075
1765530589.5665724,-4.947701340587991,-0.6143982759266517,-4.193717352421709,0.38481642992599574,-4.063103103565314,0.3224848304817696
1765530589.6657462,-4.932424753632664,-0.7132228303760274,-3.9775174673563867,0.30017216618068565,-4.059328672934027,0.30093230625106104
1765530589.768032,-4.915174862567347,-0.8117221092025334,-4.134582731548487,0.2602073096623175,-4.030200343438181,0.1521784992895674
1765530589.8689334,-4.895958567118446,-0.9098567140080854,-3.9830969589258447,0.09314057624472952,-4.021099708788363,0.1101756361565561
1765530589.9670322,-4.874783553547938,-1.007587392259135,-4.04362980100738,-0.07878920906003661,-3.972256002977354,-0.09530916596251165
1765530590.066559,-4.85165829157894,-1.1048750529873705,-3.83308041530502,-0.14710070802267483,-3.9501936499923693,-0.18051382454268342
1765530590.16835,-4.826592031007873,-1.2016807824257911,-3.913935561735554,-0.2882121164208158,-3.9152932800035694,-0.3049852774675513
1765530590.2675142,-4.799594798004789,-1.2979658595732095,-3.8425981498524364,-0.5740218072050239,-3.8271481916033765,-0.5967738535907368
1765530590.3659031,-4.770677391102893,-1.3936917716826873,-3.753999424283383,-0.6730102077492819,-3.8098511512547804,-0.6501521711410152
1765530590.4668741,-4.739851376879403,-1.4888202296656408,-3.778177666014329,-0.7971608122307382,-3.748198051484466,-0.8281893203928987
1765530590.5676622,-4.707129085329025,-1.5833131834071719,-3.72883351003512,-0.8973451810762026,-3.7126556302945235,-0.9245491340736524
1765530590.6659975,-4.67252360493204,-1.677132836985808,-3.7002012168104534,-1.0546016696954503,-3.6820526113057346,-1.0026690701786694
1765530590.7691731,-4.636048777419259,-1.7702416637908962,-3.67855932401295,-1.041433627155445,-3.647784236625862,-1.0852437455069617
1765530590.8654406,-4.597719192235307,-1.862602421533281,-3.5469285124175576,-1.2470861481277558,-3.5666876829989698,-1.2701245051116576
1765530590.9722435,-4.557550180703231,-1.9541781671412595,-3.5790538741177005,-1.184198359682276,-3.5866732349838553,-1.2269316384976092
1765530591.073907,-4.515557809892093,-2.0449322715375184,-3.571863616519099,-1.228167090219778,-3.5936577792109903,-1.2125960446479462
1765530591.1796663,-4.471758876190268,-2.134828434290466,-3.585010206618576,-1.1702423417111798,-3.6307202255555415,-1.1402383354081373
1765530591.2726665,-4.42617089858732,-2.2238306981334732,-3.582004888049973,-1.3559256319441801,-3.5372121180508427,-1.3141346307598147
1765530591.3842297,-4.378812111666395,-2.31190346334781,-3.5307699936169183,-1.3580863313886633,-3.5334397264533925,-1.320825758053703
1765530591.4785674,-4.329701458310851,-2.3990115020016156,-3.5437871246752515,-1.3065810184726931,-3.5189176262667776,-1.3454206653974534
1765530591.61361,-4.278858582127266,-2.485119972040792,-3.3668537712383393,-1.5791153611299973,-3.392086822144156,-1.5507314982771065
1765530591.6910396,-4.2263038195881455,-2.5701944312255436,-3.415718087788842,-1.6121788069169973,-3.3521650277449,-1.61255559650423
1765530591.83143,-4.172058191897859,-2.654200850906387,-3.161426195601149,-1.9329431623495164,-3.1213854924813296,-1.9547320490678015
1765530591.92749,-4.116143396584142,-2.7371056296356397,-3.0047478220942296,-2.1231984929483776,-3.0486713903306826,-2.0580271397059455
1765530591.97713,-4.058581798819635,-2.818875606607132,-3.0099729818288057,-2.0987337005921414,-3.0135429196397925,-2.1058673600555187
1765530592.0794845,-3.999396422476009,-2.8994780749202707,-2.9988946028039347,-2.176495312483776,-2.9660455883232166,-2.167912065306797
1765530592.170907,-3.93861094091459,-2.9788807946625293,-2.8215756510994807,-2.4468330705855643,-2.745576758275174,-2.4442745339533625
1765530592.2702248,-3.8762496675176266,-3.057052005804588,-2.645438687087148,-2.5489218142070804,-2.6770088706193436,-2.526785469428933
1765530592.3723466,-3.812337545962916,-3.1339604409043695,-2.6062054531623677,-2.6402444697363867,-2.653567628476565,-2.5538725320036235
1765530592.4691815,-3.746900140246975,-3.20957533761321,-2.555070464025464,-2.79402984711733,-2.5698391186016925,-2.6468006467408287
1765530592.5706794,-3.67996362445965,-3.2838664509805584,-2.5388854392499596,-2.753316018675955,-2.5239274691952627,-2.695751712045006
1765530592.6659155,-3.611554772314686,-3.356804065551709,-2.4397527763761726,-2.702152864879239,-2.4784994559617606,-2.74228601131751
1765530592.7684011,-3.541700946440932,-3.4283590072532184,-2.3175261323221643,-2.9118793827726708,-2.3493364114966013,-2.8694062288594444
1765530592.8686068,-3.4704300874372667,-3.49850265506256,-2.2583377672077223,-2.944222882365176,-2.2177933756589474,-2.9937889481257134
1765530592.9696863,-3.3977707026970747,-3.5672069524557948,-2.1183525201909923,-3.09635004288408,-2.1455862211877075,-3.059380702897754
1765530593.0677881,-3.323751855005527,-3.6344444186299643,-1.994692490618594,-3.2512253140984253,-1.9996261660359365,-3.186734718581982
1765530593.1681619,-3.2484031509146893,-3.700188159495181,-1.8867476526670186,-3.30359772581071,-1.8741170301342764,-3.2918988335944097
1765530593.269392,-3.171754728901671,-3.764411878431577,-1.7902869030756614,-3.4408990818194725,-1.7991026591360892,-3.352241535616113
1765530593.3700273,-3.093837247313201,-3.827089886807975,-1.7261567291686217,-3.4528733058170085,-1.7024527969299905,-3.426854347406038
1765530593.47159,-3.0146818721030835,-3.888197114256673,-1.620598017099483,-3.484275289564219,-1.5817997254682716,-3.5162043035268487
1765530593.571698,-2.9343202643660695,-3.9477091187014017,-1.5156086050109248,-3.5591315036762103,-1.5542714398876347,-3.535750275175179
1765530593.6716402,-2.852784567673666,-4.00560209613395,-1.5219208741456003,-3.5164259128397504,-1.513978281090361,-3.563164398177101
1765530593.7755973,-2.770107395217537,-4.06185289013516,-1.4548053486835646,-3.6075578210877124,-1.3957958530404457,-3.640159977310721
1765530593.8744383,-2.6863218167642,-4.116439001137511,-1.2549292652716155,-3.741811324894174,-1.2603904276030475,-3.724567852462593
1765530593.9768076,-2.6014613454279685,-4.169338595424368,-1.1696379001326471,-3.749298332616873,-1.1179211197100019,-3.8094707224157944
1765530594.0753362,-2.515559924265981,-4.220530513863297,-1.105820047523809,-3.8541972452068376,-1.108731259896341,-3.8147011387130245
1765530594.1720366,-2.4286519127012434,-4.269994280369546,-1.0733105155435851,-3.759607521489735,-1.0978935494394382,-3.82058565497122
1765530594.2733793,-2.3407720727797465,-4.31771011009595,-1.1079963874839605,-3.915754190692364,-1.1055823806358371,-3.8166078743453116
1765530594.3721383,-2.2519555552656185,-4.363658917346889,-0.8972296539128763,-3.937256880139306,-0.925404077995187,-3.9053004087775425
1765530594.471352,-2.1622378855817233,-4.40782232321207,-0.6730217007566333,-4.000101894535191,-0.7264897972052085,-3.9983209806465645
1765530594.569457,-2.071654949599779,-4.450182662917956,-0.6150183416606652,-4.038053274284579,-0.6407754768062782,-4.036334457663714
1765530594.674531,-1.9802429792862932,-4.490722992893522,-0.6501141451275169,-4.000390488835894,-0.6549540403849103,-4.030382807155502
1765530594.7672923,-1.8880385382107114,-4.5294270975472495,-0.7762427629879279,-4.029610755148214,-0.7160241348404325,-4.006172623401135
1765530594.8774114,-1.795078506919957,-4.56627949575338,-0.5226556888386283,-4.040813742264808,-0.5260578365595308,-4.0771190626075455
1765530594.968837,-1.7014000681871608,-4.6012654470439625,-0.46457677025772043,-4.092988381595051,-0.4940037844362772,-4.08836506488441
1765530595.068295,-1.6070406921388536,-4.634370957504931,-0.4517898681055443,-4.038886242639078,-0.5237627185563801,-4.07858816389333
1765530595.1716273,-1.512038121267213,-4.665582785373548,-0.4341732472785674,-4.058796574784584,-0.4225565034126939,-4.10960985966481
1765530595.2685971,-1.4164303553340383,-4.694888446334775,-0.1961566714869256,-4.08067347827196,-0.25937373394189855,-4.15607958219574
1765530595.3678737,-1.3202556361708138,-4.722276218515005,-0.20295762431027678,-4.20181669848965,-0.2175659254257039,-4.167086270418727
1765530595.4665577,-1.2235524323829599,-4.747735147170512,-0.12402728666972294,-4.213531371546208,-0.1596274007738579,-4.181106912830344
1765530595.5655563,-1.1263594239627026,-4.7712550490692625,0.12791664097256134,-4.2391974358521,0.12721548999819338,-4.24447615290117
1765530595.7088819,-1.0287154868173818,-4.792826516564127,0.38881562164099376,-4.344178118016326,0.4022404045877375,-4.299490231359953
1765530595.7934735,-0.9306596772200932,-4.812440921355692,0.5585913516251483,-4.345572720088624,0.5872272724108025,-4.332660770228344
1765530595.8774683,-0.8322312161871427,-4.830090417943591,0.7566748695696383,-4.2631455669748695,0.7075989842773839,-4.351768685259187
1765530595.9730015,-0.7334694737906512,-4.845767946764497,0.7995335769448519,-4.348272524906153,0.7729887956338392,-4.360812037934758
1765530596.0728583,-0.634413953410842,-4.859467237015904,0.8402304966812721,-4.37521955059842,0.86781921370678,-4.371999191423143
1765530596.171866,-0.5351042759350036,-4.871182809164386,1.0669319318696948,-4.365519637476792,1.0763049857197051,-4.3923759230821044
1765530596.2684956,-0.4355801639101563,-4.880909977137273,1.0801241348048696,-4.409272459210075,1.142939628703305,-4.397545602396797
1765530596.3768718,-0.335881425653998,-4.888644850197082,1.164367529030853,-4.4209385175542435,1.2198107537676948,-4.401964967398822
1765530596.474605,-0.23604793933260315,-4.894384334497712,1.450323254720663,-4.367504259165505,1.3757199244905292,-4.407802962181561
1765530596.5708883,-0.136119637009476,-4.898126134321966,1.4422689593500326,-4.427649031767619,1.4864778543971702,-4.409733375862128
1765530596.6697042,-0.03613648867304413,-4.8998687529998115,1.5921341137409104,-4.415226463000441,1.6399186988553165,-4.409338626838507
1765530596.7703722,0.06386151375030662,-4.899611493507008,1.7242226154082598,-4.418357414115514,1.7347508823150437,-4.407197650401164
1765530596.8660762,0.16383437239303789,-4.897354458743922,1.8910009349733699,-4.420252969952137,1.9005977190867522,-4.400132843946618
1765530596.969035,0.26374209944457516,-4.893098551494365,1.8610390734946656,-4.395394863182203,1.8846486181002613,-4.401132125826328
1765530597.0677834,0.36354473314611224,-4.886845474064498,1.9994695075306457,-4.27833862402717,1.9980640712503908,-4.391745769854563
1765530597.1730072,0.46320235377499436,-4.87859772760191,1.9375589846633894,-4.451879103539856,1.9622746081985145,-4.395429718445886
1765530597.2721062,0.5626750996115788,-4.86835861109523,2.118570966324836,-4.383670882131027,2.163431041430781,-4.370649217584208
1765530597.3688889,0.661923182883958,-4.856132220054525,2.2461828833235757,-4.328213327992114,2.2781233728252874,-4.35418552531502
1765530597.4730582,0.7609069056820421,-4.841923444873204,2.498723172261824,-4.294431613537243,2.4690218386676808,-4.322874320062473
1765530597.5724533,0.8595866758364075,-4.825737968871901,2.598582991329699,-4.363598119300019,2.5424723865879755,-4.309313247643595
1765530597.678493,0.957923022754845,-4.807582266025192,2.4921525661194406,-4.390193921843131,2.5584544572421177,-4.306030693462527
1765530597.7674367,1.0558766132095816,-4.7874635983721685,2.658813236854599,-4.3694732687085205,2.6260224606523113,-4.29073854957778
1765530597.874438,1.153408267070605,-4.765390013111618,2.6349503252834228,-4.279723554099193,2.622505355664402,-4.291608840089104
1765530597.9705067,1.2504789729767056,-4.741370339383345,2.8160625188033483,-4.247232783478362,2.744307915444693,-4.2588709753248395
1765530598.0753655,1.3470499039397117,-4.715414184736606,2.8474005071496955,-4.174629743882923,2.8327557625838384,-4.233190871735611
1765530598.1810236,1.4430824328749698,-4.687531931287143,2.7263337853611356,-4.248319187324058,2.7000724184658975,-4.274608948141371
1765530598.26635,1.5385381480511864,-4.6577347315646165,2.734317351890901,-4.094871045667255,2.715177573371242,-4.269560095232205
1765530598.3675907,1.633378868455153,-4.626034504051585,2.9054664108001695,-4.198773173263886,2.817012040465926,-4.233242454196882
1765530598.4726515,1.727566659063165,-4.592443928416408,3.139538088389714,-4.046058706937118,3.1202564252025637,-4.118208869553558
1765530598.567759,1.8210638460147341,-4.556976440441497,3.3251617603758215,-4.069158840697204,3.2893796062991956,-4.050153895671996
1765530598.674869,1.913833031681825,-4.519646226649099,3.3084989099059334,-4.001527592954103,3.289624022380772,-4.050049816207057
1765530598.7744844,2.005837109626945,-4.480468218627055,3.3730911708245075,-4.020069141931425,3.349316018768984,-4.023208605844694
1765530598.8672416,2.0970392794457515,-4.43945808705615,3.614670961155666,-3.891300013307089,3.6166035443431856,-3.896533784915261
1765530598.971441,2.187403061486264,-4.3966322354422465,3.7314968700945155,-3.887593990053478,3.69969899143099,-3.8550976576534737
1765530599.071389,2.276892311440437,-4.352007793555018,3.768629644740179,-3.8535137812961784,3.753299520856572,-3.8270171359969187
1765530599.174736,2.36547123480159,-4.305602610576171,3.783963114203845,-3.833594325077998,3.8052440895556106,-3.7984659266795013
1765530599.2713401,2.45310440118129,-4.257435247960237,3.87192174239521,-3.7056855974522187,3.9187589465214905,-3.7330833103013745
1765530599.3691058,2.539756758481536,-4.207524972009969,3.9367865006052454,-3.697473190403074,3.9203725106148513,-3.7321104407732593
1765530599.48824,2.625393646914694,-4.155891746170321,3.9790095651736768,-3.7352150549124272,3.9315977008570124,-3.725032518407314
1765530599.5954392,2.7099808128671414,-4.102556223043232,3.986240030380847,-3.691262236348779,3.9636113330341693,-3.703940285611041
1765530599.667365,2.793484422600431,-4.047539736126748,3.9802960699765775,-3.63325590512217,3.9965832314510528,-3.6812582498936135
1765530599.7657545,2.8758710757839183,-3.9908642912821684,4.1209948073361256,-3.7025665338943146,4.104275252407534,-3.6039569183458924
1765530599.8690183,2.9571078188549196,-3.9325525579316896,4.001193647960744,-3.6199955836175954,4.065393213508649,-3.633062079357873
1765530599.9677157,3.0371621581992905,-3.8726278599912103,4.255866889703506,-3.542854036391048,4.254989263628847,-3.4851325272526092
1765530600.0703228,3.116002073148615,-3.8111141665409676,4.325126855579729,-3.418096490237125,4.305951514344348,-3.443704027823759
1765530600.1722028,3.1935960287882095,-3.748036082238082,4.216388717755414,-3.447044290390419,4.236237229502512,-3.502730815839798
1765530600.2727814,3.2699129885702805,-3.683418837475334,4.39082807401438,-3.4143191617285957,4.334819211502685,-3.415817998527227
